id_reporte,fecha_reporte,indicador_interno,indicador_codigo,indicador,unidad,total,mujeres,hombres,ninas,ninos,discapacidad,tiene_desagregacion
846536193,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,22,6,3,7,6,0,1
846536970,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,10,1,2,4,3,0,1
846537671,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,15,5,10,0,0,0,1
846538886,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,71,67,0,4,0,0,1
846538886,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,18,7,3,1,7,0,1
846538886,2026-08-18,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,1,0,0,0,0,0,0
846538886,2026-08-18,3_11_3,3.11.3,Número de instituciones que recibieron donaciones de medicamentos,Instituciones,1,0,0,0,0,0,0
846541994,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,2,2,0,0,0,0,1
846541994,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,29,6,0,10,13,0,1
846541994,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,27,0,0,11,16,0,1
846546511,2026-08-18,smaps_pap,3.1.2,Número de personas alcanzadas con primeros auxilios psicológicos,Personas,20,2,1,13,4,0,1
846547679,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,2,2,0,0,0,0,1
846547679,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,10,10,0,0,0,0,1
846547679,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,29,6,0,10,13,0,1
846547679,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,64,6,0,23,35,0,1
846548517,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,8,0,0,5,3,0,1
846548517,2026-08-18,nut_manejo_desnutricion_aguda,3.7.4,Número de personas alcanzadas con manejo ambulatorio de la desnutrición aguda,Personas,8,0,0,5,3,0,1
846550460,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,1,1,0,0,0,0,1
846550460,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,3,3,0,0,0,0,1
846550460,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,22,2,0,12,8,0,1
846550460,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,22,2,9,11,0,0,1
846551446,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,2,2,0,0,0,0,1
846551446,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,1,1,0,0,0,0,1
846551446,2026-08-18,nut_manejo_desnutricion_aguda,3.7.4,Número de personas alcanzadas con manejo ambulatorio de la desnutrición aguda,Personas,1,0,0,1,0,0,1
846551446,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,50,1,0,25,24,0,1
846555026,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,37,0,0,17,20,0,1
846555740,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,1,1,0,0,0,0,1
846556457,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,3,0,0,2,1,0,1
846557952,2026-08-18,smaps_pap,3.1.2,Número de personas alcanzadas con primeros auxilios psicológicos,Personas,35,17,7,8,3,0,1
846557952,2026-08-18,mp_consulta_odontologica,3.4.4,Número de gestantes que recibieron consultas de odontología,Personas,4,2,0,2,0,0,1
846557952,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,28,28,0,0,0,0,1
846557952,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,17,2,0,11,4,0,1
846557952,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,4,0,0,1,3,0,1
846557952,2026-08-18,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,1,0,0,0,0,0,0
846559998,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,16,2,0,8,6,0,1
846560683,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,20,8,5,5,2,0,1
846563671,2026-08-18,vih_diagnostico,3.3.7,"Número de personas con VIH/ITS que recibieron diagnóstico, incluidas pruebas rápidas",Personas,114,38,0,76,0,0,1
846563671,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,21,15,0,6,0,0,1
846563671,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,118,102,4,12,0,0,1
846563671,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,258,32,0,120,106,0,1
846563671,2026-08-18,nut_manejo_desnutricion_aguda,3.7.4,Número de personas alcanzadas con manejo ambulatorio de la desnutrición aguda,Personas,18,0,0,9,9,0,1
846563671,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,276,32,0,129,115,0,1
846564063,2026-08-18,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,1,0,0,0,0,0,0
846566941,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,22,10,8,2,2,0,1
846568391,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,14,13,1,0,0,0,1
846568391,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,15,0,0,6,9,0,1
846568391,2026-08-18,nut_suplementacion,3.7.3,Número de personas alcanzadas con suplementación nutricional,Personas,137,0,0,61,76,0,1
846570784,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,1,1,0,0,0,0,1
846570784,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,3,0,0,1,2,0,1
846570784,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,4,1,0,1,2,0,1
846571477,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,4,4,0,0,0,0,1
846571477,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,11,5,0,3,3,0,1
846571477,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,11,5,3,3,0,0,1
846576666,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,1,1,0,0,0,0,1
846576666,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,14,14,0,0,0,0,1
846576666,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,21,7,0,5,9,0,1
846576666,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,22,7,0,6,9,0,1
847211732,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,3,3,0,0,0,0,1
847211732,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,10,3,0,0,7,0,1
847211732,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,15,3,0,5,7,0,1
847213548,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,1,1,0,0,0,0,1
847213548,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,20,0,0,12,8,0,1
847213548,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,20,0,0,12,8,0,1
847214306,2026-08-18,inst_profesionales_apoyados,3.11.1,Número de profesionales de salud apoyados,Profesionales,32,15,17,0,0,0,1
847214306,2026-08-18,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,1,0,0,0,0,0,0
847230594,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,112,0,0,60,52,0,1
847231019,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,11,11,0,0,0,0,1
847231019,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,4,4,0,0,0,0,1
847231019,2026-08-18,nut_manejo_desnutricion_aguda,3.7.4,Número de personas alcanzadas con manejo ambulatorio de la desnutrición aguda,Personas,1,0,0,1,0,0,1
847231019,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,61,4,0,27,30,0,1
847231690,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,1,1,0,0,0,0,1
847231690,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,3,2,0,0,1,0,1
847231690,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,6,2,0,3,1,0,1
847231690,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,26,5,0,11,10,0,1
847232387,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,1,1,0,0,0,0,1
847232387,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,118,1,0,58,59,0,1
847232387,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,119,2,0,58,59,0,1
847232920,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,4,4,0,0,0,0,1
847232920,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,43,0,0,16,27,0,1
847233259,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,4,0,2,0,2,0,1
847234316,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,3694,886,1259,748,801,0,1
847234316,2026-08-18,3_8_2,3.8.2,Número de instituciones apoyadas en inmunización,Instituciones,1,0,0,0,0,0,0
847234316,2026-08-18,inmun_talento_humano,3.8.3,Número de personas del talento humano apoyadas en inmunización,Profesionales,224,187,37,0,0,0,1
847234316,2026-08-18,inst_profesionales_apoyados,3.11.1,Número de profesionales de salud apoyados,Profesionales,75,50,25,0,0,0,1
847234316,2026-08-18,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,1,0,0,0,0,0,0
847234316,2026-08-18,3_11_3,3.11.3,Número de instituciones que recibieron donaciones de medicamentos,Instituciones,1,0,0,0,0,0,0
847234838,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,8,0,0,3,5,0,1
847235249,2026-08-18,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,1,0,0,0,0,0,0
847235249,2026-08-18,3_11_3,3.11.3,Número de instituciones que recibieron donaciones de medicamentos,Instituciones,1,0,0,0,0,0,0
847235487,2026-08-18,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,1,0,0,0,0,0,0
847235487,2026-08-18,3_11_3,3.11.3,Número de instituciones que recibieron donaciones de medicamentos,Instituciones,1,0,0,0,0,0,0
847236203,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,7,6,1,0,0,0,1
847236203,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,20,0,0,12,8,0,1
847237106,2026-08-18,mp_consulta_odontologica,3.4.4,Número de gestantes que recibieron consultas de odontología,Personas,38,36,0,2,0,0,1
847237106,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,56,51,0,5,0,0,1
847237106,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,144,51,0,48,45,0,1
847237106,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,144,51,0,48,45,0,1
847237762,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,43,40,0,3,0,0,1
847237762,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,53,48,0,5,0,0,1
847237762,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,52,44,0,7,1,0,1
847237762,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,54,44,0,7,3,0,1
847237986,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,8,8,0,0,0,0,1
847238328,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,5,0,0,2,3,0,1
847238670,2026-08-18,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,1,0,0,0,0,0,0
847238670,2026-08-18,3_11_3,3.11.3,Número de instituciones que recibieron donaciones de medicamentos,Instituciones,1,0,0,0,0,0,0
847239424,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,3,1,0,2,0,0,1
847239424,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,10,8,0,2,0,0,1
847239424,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,7,5,0,2,0,0,1
847239424,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,13,5,0,5,3,0,1
847240071,2026-08-18,mp_consulta_odontologica,3.4.4,Número de gestantes que recibieron consultas de odontología,Personas,1,1,0,0,0,0,1
847240071,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,10,1,0,7,2,0,1
847240071,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,8,1,0,3,4,0,1
847240381,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,7,0,0,3,4,0,1
847240951,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,14,0,0,10,4,0,1
847240951,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,2,1,0,1,0,0,1
847241282,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,12,6,0,1,5,0,1
847241646,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,5,1,0,2,2,0,1
847241933,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,31,21,10,0,0,0,1
847242286,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,1,1,0,0,0,0,1
847242286,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,2,2,0,0,0,0,1
847242286,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,1,1,0,0,0,0,1
847242286,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,11,1,0,1,9,0,1
847242542,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,1,1,0,0,0,0,1
847242542,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,8,1,0,1,6,0,1
847242542,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,8,1,0,1,6,0,1
847242956,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,29,0,0,17,12,0,1
847243507,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,3,3,0,0,0,0,1
847243507,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,56,0,0,33,23,0,1
847243852,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,20,19,0,1,0,0,1
847243852,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,28,27,0,1,0,0,1
847243852,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,75,27,0,25,23,0,1
847244306,2026-08-18,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,1,0,0,0,0,0,0
847244306,2026-08-18,3_11_3,3.11.3,Número de instituciones que recibieron donaciones de medicamentos,Instituciones,1,0,0,0,0,0,0
847244699,2026-08-18,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,1,0,0,0,0,0,0
847244699,2026-08-18,3_11_3,3.11.3,Número de instituciones que recibieron donaciones de medicamentos,Instituciones,1,0,0,0,0,0,0
847245468,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,13,13,0,0,0,0,1
847245468,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,51,24,14,7,6,0,1
847245951,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,14,14,0,0,0,0,1
847245951,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,23,8,0,6,9,0,1
847246188,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,42,0,0,14,28,0,1
847246188,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,40,0,0,14,26,0,1
847246486,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,1,1,0,0,0,0,1
847246486,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,22,8,0,8,6,0,1
847246987,2026-08-18,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,1,0,0,0,0,0,0
847248274,2026-08-18,smaps_pap,3.1.2,Número de personas alcanzadas con primeros auxilios psicológicos,Personas,13,1,12,0,0,0,1
847248274,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,15,13,0,2,0,0,1
847248823,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,6,6,0,0,0,0,1
847248823,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,30,28,1,1,0,0,1
847248823,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,20,19,0,1,0,0,1
847248823,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,64,19,0,18,27,0,1
847249176,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,4,4,0,0,0,0,1
847249176,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,11,0,0,9,2,0,1
847249176,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,15,0,0,6,9,0,1
847249594,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,1,1,0,0,0,0,1
847249594,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,3,3,0,0,0,0,1
847249594,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,2,2,0,0,0,0,1
847249594,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,62,2,0,28,32,0,1
847249901,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,44,0,0,23,21,0,1
847250487,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,1,1,0,0,0,0,1
847250487,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,45,40,0,5,0,0,1
847250487,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,30,25,0,5,0,0,1
847250487,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,129,25,0,51,53,0,1
845375630,2026-08-19,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,60,40,17,2,1,0,1
845375630,2026-08-19,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,60,40,17,2,1,0,1
845375630,2026-08-19,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,60,40,17,2,1,0,1
845375630,2026-08-19,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,27,9,12,3,3,0,1
845375630,2026-08-19,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,27,9,12,3,3,0,1
845375630,2026-08-19,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,27,9,12,3,3,0,1
845375630,2026-08-19,mp_atencion_no_prenatal,3.4.5,Número de gestantes que recibieron atención médica diferente al control prenatal,Personas,2,1,0,1,0,0,1
845375630,2026-08-19,trauma_atendidas,3.9.1,Número de personas atendidas por lesiones y trauma,Personas,3,2,0,0,1,0,1
845383027,2026-08-19,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,79,50,23,6,0,0,1
845383027,2026-08-19,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,79,50,23,6,0,0,1
845383027,2026-08-19,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,79,50,23,6,0,0,1
845383027,2026-08-19,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,28,14,6,4,4,0,1
845383027,2026-08-19,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,28,14,6,4,4,0,1
845383027,2026-08-19,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,28,14,6,4,4,0,1
845383027,2026-08-19,trauma_atendidas,3.9.1,Número de personas atendidas por lesiones y trauma,Personas,2,2,0,0,0,0,1
845392437,2026-08-19,smaps_pap,3.1.2,Número de personas alcanzadas con primeros auxilios psicológicos,Personas,1,1,0,0,0,0,1
845392437,2026-08-19,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,91,59,14,14,4,0,1
845392437,2026-08-19,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,91,59,14,14,4,0,1
845392437,2026-08-19,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,91,59,14,14,4,0,1
845392437,2026-08-19,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,38,14,5,10,9,0,1
845392437,2026-08-19,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,38,14,5,10,9,0,1
845392437,2026-08-19,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,38,14,5,10,9,0,1
845392437,2026-08-19,mp_ecografias,3.4.1,Número de ecografías realizadas a gestantes,Procedimientos,5,3,0,2,0,0,1
845392437,2026-08-19,mp_atencion_no_prenatal,3.4.5,Número de gestantes que recibieron atención médica diferente al control prenatal,Personas,1,1,0,0,0,0,1
846159975,2026-08-19,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,39,30,0,9,0,0,1
846159975,2026-08-19,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,32,24,0,8,0,0,1
846159975,2026-08-19,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,39,30,0,9,0,0,1
846159975,2026-08-19,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,7,6,0,1,0,0,1
846159992,2026-08-20,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,81,70,0,11,0,0,1
846159992,2026-08-20,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,66,57,0,9,0,0,1
846159992,2026-08-20,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,81,70,0,11,0,0,1
846159992,2026-08-20,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,15,13,0,2,0,0,1
